word_occurrence_id,text_embedding_idx,word_position,surface_form,char_start,char_end,keyword_id,canonical_concept,semantic_categories,story_local_flag,include_core,include_main,include_extended
lp:537:word:4,537,4,画,4,5,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:537:word:5,537,5,得,5,6,lpw_71b1ed1114,得,function,false,false,true,true
lp:537:word:6,537,6,格外,6,8,,格外,,,false,false,false
lp:537:word:7,537,7,卖力,8,10,,卖力,,,false,false,false
lp:538:word:0,538,0,就是,0,2,lpw_88aa006eb3,就是,other,false,false,true,true
lp:538:word:1,538,1,为了,2,4,lpw_2ed64c1d92,为了,other,false,false,false,false
lp:538:word:2,538,2,提醒,4,6,,提醒,,,false,false,false
lp:538:word:3,538,3,朋友,6,8,lpw_677aad1a0e,朋友,emotion_social,false,false,false,true
lp:538:word:4,538,4,们,8,9,lpw_b4dcb3305a,们,other,false,false,false,false
lp:538:word:5,538,5,有,9,10,lpw_90ce0f66f0,有,other,false,true,true,true
lp:538:word:6,538,6,这么,10,12,lpw_7677ca84c6,这么,other,false,false,false,true
lp:538:word:7,538,7,一种,12,14,,一种,,,false,false,false
lp:538:word:8,538,8,危险,14,16,,危险,,,false,false,false
lp:538:word:9,538,9,存在,16,18,,存在,,,false,false,false
lp:539:word:0,539,0,他们,0,2,lpw_10518f8f0a,他们,pronoun,false,true,true,true
lp:539:word:1,539,1,也像,2,4,,也像,,,false,false,false
lp:539:word:2,539,2,我,4,5,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:539:word:3,539,3,一样,5,7,lpw_9dc5c0158d,一样,other,false,false,false,true
lp:540:word:0,540,0,对,0,1,lpw_74570c7270,对,function,false,true,true,true
lp:540:word:1,540,1,在,1,2,lpw_12404a0b63,在,function,false,true,true,true
lp:540:word:2,540,2,身边,2,4,,身边,,,false,false,false
lp:540:word:3,540,3,潜伏,4,6,,潜伏,,,false,false,false
lp:540:word:4,540,4,了,6,7,lpw_b2dd27e84f,了,function,false,true,true,true
lp:540:word:5,540,5,很久,7,9,,很久,,,false,false,false
lp:540:word:6,540,6,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:540:word:7,540,7,危险,10,12,,危险,,,false,false,false
lp:540:word:8,540,8,一直,12,14,,一直,,,false,false,false
lp:540:word:9,540,9,毫无,14,16,,毫无,,,false,false,false
lp:540:word:10,540,10,觉察,16,18,,觉察,,,false,false,false
lp:541:word:0,541,0,要,0,1,lpw_975f35218e,要,negation_modality,false,false,true,true
lp:541:word:1,541,1,让,1,2,lpw_ad37574404,让,other,false,true,true,true
lp:541:word:2,541,2,大家,2,4,,大家,,,false,false,false
lp:541:word:3,541,3,明白,4,6,lpw_8e37cd5f7f,明白,cognition,false,false,false,false
lp:541:word:4,541,4,这,6,7,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:541:word:5,541,5,道理,7,9,,道理,,,false,false,false
lp:542:word:0,542,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:542:word:1,542,1,多,1,2,lpw_1940119f05,多,other,false,false,false,false
lp:542:word:2,542,2,费,2,3,,费,,,false,false,false
lp:542:word:3,542,3,点,3,4,lpw_08dddeac13,点,other,false,false,false,false
lp:542:word:4,542,4,劲,4,5,,劲,,,false,false,false
lp:542:word:5,542,5,也是,5,7,lpw_256c0476ed,也是,other,false,false,false,false
lp:542:word:6,542,6,值得,7,9,,值得,,,false,false,false
lp:542:word:7,542,7,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:543:word:0,543,0,你们,0,2,lpw_8a5d477bda,你们,pronoun,false,false,true,true
lp:543:word:1,543,1,也许会,2,5,,也许会,,,false,false,false
lp:543:word:2,543,2,想,5,6,lpw_df0d251938,想,cognition,false,false,false,true
lp:544:word:0,544,0,在,1,2,lpw_12404a0b63,在,function,false,true,true,true
lp:544:word:1,544,1,这,2,3,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:544:word:2,544,2,本,3,4,,本,,,false,false,false
lp:544:word:3,544,3,书,4,5,lpw_1be968f125,书,other,false,false,false,false
lp:544:word:4,544,4,里,5,6,lpw_79f43de6e3,里,function,false,false,true,true
lp:545:word:0,545,0,别的,0,2,lpw_3966c0d55d,别的,other,false,false,false,false
lp:545:word:1,545,1,画,2,3,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:545:word:2,545,2,为什么,3,6,lpw_1b919bb478,为什么,interrogative,false,false,false,false
lp:545:word:3,545,3,都没有,6,9,,都没有,,,false,false,false
lp:545:word:4,545,4,这,9,10,lpw_d409ab2ab3,这,pronoun,false,true,true,true
lp:545:word:5,545,5,幅,10,11,,幅,,,false,false,false
lp:545:word:6,545,6,来,11,12,lpw_6d8229118c,来,physical_action,false,true,true,true
lp:545:word:7,545,7,得,12,13,lpw_71b1ed1114,得,function,false,false,true,true
lp:545:word:8,545,8,奔放,13,15,,奔放,,,false,false,false
lp:545:word:9,545,9,有力,15,17,,有力,,,false,false,false
lp:545:word:10,545,10,呢,17,18,lpw_02811cec0b,呢,function|interrogative,false,true,true,true
lp:546:word:0,546,0,回答,0,2,lpw_f3f5126487,回答,speech,false,false,true,true
lp:546:word:1,546,1,很简单,2,5,,很简单,,,false,false,false
lp:547:word:0,547,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:547:word:1,547,1,同样,1,3,,同样,,,false,false,false
lp:547:word:2,547,2,努力,3,5,,努力,,,false,false,false
lp:547:word:3,547,3,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:548:word:0,548,0,但,0,1,lpw_1f863793c6,但,other,false,false,false,false
lp:548:word:1,548,1,没能,1,3,,没能,,,false,false,false
lp:548:word:2,548,2,成功,3,5,,成功,,,false,false,false
lp:549:word:0,549,0,画,0,1,lpw_de9f18b00a,画,physical_action,true,false,false,false
lp:549:word:1,549,1,猴面包树,1,5,lpw_1ec087a5d0,猴面包树,concrete_entity,true,false,false,false
lp:549:word:2,549,2,时,5,6,lpw_7d58b6422c,时,other,false,false,false,false
lp:550:word:0,550,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:550:word:1,550,1,内心,1,3,,内心,,,false,false,false
lp:550:word:2,550,2,非常,3,5,lpw_2ccec3b419,非常,other,false,false,false,false
lp:550:word:3,550,3,焦急,5,7,,焦急,,,false,false,false
lp:551:word:0,551,0,情绪,0,2,,情绪,,,false,false,false
lp:551:word:1,551,1,就,2,3,lpw_2f9d9872e5,就,function,false,true,true,true
lp:551:word:2,551,2,受到,3,5,,受到,,,false,false,false
lp:551:word:3,551,3,了,5,6,lpw_b2dd27e84f,了,function,false,true,true,true
lp:551:word:4,551,4,感染,6,8,,感染,,,false,false,false
lp:553:word:0,553,0,哦,0,1,,哦,,,false,false,false
lp:554:word:0,554,0,小王子,0,3,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
lp:555:word:0,555,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:555:word:1,555,1,这样,1,3,lpw_b7fc681861,这样,other,false,false,true,true
lp:556:word:0,556,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:556:word:1,556,1,一点,1,3,lpw_148b16e603,一点,other,false,false,false,false
lp:556:word:2,556,2,一点,3,5,lpw_148b16e603,一点,other,false,false,false,false
lp:556:word:3,556,3,知道,5,7,lpw_d7b6472b11,知道,cognition,false,false,true,true
lp:556:word:4,556,4,了,7,8,lpw_b2dd27e84f,了,function,false,true,true,true
lp:556:word:5,556,5,你,8,9,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:556:word:6,556,6,那,9,10,lpw_5a2362a202,那,pronoun,false,true,true,true
lp:556:word:7,556,7,段,10,11,,段,,,false,false,false
lp:556:word:8,556,8,忧郁,11,13,,忧郁,,,false,false,false
lp:556:word:9,556,9,的,13,14,lpw_8af2350cfd,的,function,false,true,true,true
lp:556:word:10,556,10,生活,14,16,,生活,,,false,false,false
lp:557:word:0,557,0,过去,0,2,,过去,,,false,false,false
lp:557:word:1,557,1,很,2,3,lpw_f2b91797ea,很,other,false,true,true,true
lp:557:word:2,557,2,长,3,4,lpw_597ae23d84,长,other,false,false,false,false
lp:557:word:3,557,3,的,4,5,lpw_8af2350cfd,的,function,false,true,true,true
lp:557:word:4,557,4,时间,5,7,lpw_8b6ff49851,时间,time_quantity,false,false,false,false
lp:557:word:5,557,5,里,7,8,lpw_79f43de6e3,里,function,false,false,true,true
lp:558:word:0,558,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:558:word:1,558,1,唯一,1,3,,唯一,,,false,false,false
lp:558:word:2,558,2,的,3,4,lpw_8af2350cfd,的,function,false,true,true,true
lp:558:word:3,558,3,乐趣,4,6,,乐趣,,,false,false,false
lp:558:word:4,558,4,就是,6,8,lpw_88aa006eb3,就是,other,false,false,true,true
lp:558:word:5,558,5,观赏,8,10,,观赏,,,false,false,false
lp:558:word:6,558,6,夕阳,10,12,,夕阳,,,false,false,false
lp:558:word:7,558,7,沉落,12,14,,沉落,,,false,false,false
lp:558:word:8,558,8,的,14,15,lpw_8af2350cfd,的,function,false,true,true,true
lp:558:word:9,558,9,温柔,15,17,,温柔,,,false,false,false
lp:558:word:10,558,10,晚景,17,19,,晚景,,,false,false,false
lp:559:word:0,559,0,这个,0,2,lpw_979e2bc35b,这个,function,false,false,true,true
lp:559:word:1,559,1,新的,2,4,,新的,,,false,false,false
lp:559:word:2,559,2,细节,4,6,,细节,,,false,false,false
lp:560:word:0,560,0,我是,0,2,lpw_06ba27715e,我是,other,false,false,false,false
lp:560:word:1,560,1,在,2,3,lpw_12404a0b63,在,function,false,true,true,true
lp:560:word:2,560,2,第四,3,5,,第四,,,false,false,false
lp:560:word:3,560,3,天,5,6,lpw_49da61ceee,天,other,false,false,false,true
lp:560:word:4,560,4,早晨,6,8,,早晨,,,false,false,false
lp:560:word:5,560,5,知道,8,10,lpw_d7b6472b11,知道,cognition,false,false,true,true
lp:560:word:6,560,6,的,10,11,lpw_8af2350cfd,的,function,false,true,true,true
lp:561:word:0,561,0,当时,0,2,,当时,,,false,false,false
lp:561:word:1,561,1,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:561:word:2,561,2,对,3,4,lpw_74570c7270,对,function,false,true,true,true
lp:561:word:3,561,3,我,4,5,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:561:word:4,561,4,说,5,6,lpw_ccca744613,说,speech,false,true,true,true
lp:562:word:0,562,0,我,1,2,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:562:word:1,562,1,喜欢,2,4,lpw_653b04330b,喜欢,emotion_social,false,false,false,false
lp:562:word:2,562,2,看,4,5,lpw_61f43315f9,看,perception,false,false,false,true
lp:562:word:3,562,3,日,5,6,lpw_85217f7aff,日,other,false,false,false,false
lp:562:word:4,562,4,落,6,7,lpw_e9ce9aefa3,落,other,false,false,false,false
lp:563:word:0,563,0,我们,0,2,lpw_bcacb40df8,我们,pronoun,false,false,false,false
lp:563:word:1,563,1,去,2,3,lpw_99ae21ea6c,去,physical_action,false,false,true,true
lp:563:word:2,563,2,看,3,4,lpw_61f43315f9,看,perception,false,false,false,true
lp:563:word:3,563,3,一回,4,6,,一回,,,false,false,false
lp:563:word:4,563,4,日,6,7,lpw_85217f7aff,日,other,false,false,false,false
lp:563:word:5,563,5,落,7,8,lpw_e9ce9aefa3,落,other,false,false,false,false
lp:563:word:6,563,6,吧,8,9,lpw_bad8b6c7ae,吧,function,false,false,false,true
lp:564:word:0,564,0,可是,1,3,lpw_38ca4a9c76,可是,function,false,false,true,true
lp:564:word:1,564,1,得,3,4,lpw_71b1ed1114,得,function,false,false,true,true
lp:564:word:2,564,2,等,4,5,,等,,,false,false,false
lp:565:word:0,565,0,等,1,2,,等,,,false,false,false
lp:565:word:1,565,1,什么,2,4,lpw_c1b52e0e64,什么,pronoun|interrogative,false,true,true,true
lp:566:word:0,566,0,等,1,2,,等,,,false,false,false
lp:566:word:1,566,1,太阳,2,4,,太阳,,,false,false,false
lp:566:word:2,566,2,下山,4,6,,下山,,,false,false,false
lp:566:word:3,566,3,呀,6,7,lpw_03fe6b38e7,呀,function,false,false,false,true
lp:567:word:0,567,0,开始,0,2,,开始,,,false,false,false
lp:568:word:0,568,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:568:word:1,568,1,显得,1,3,,显得,,,false,false,false
lp:568:word:2,568,2,很,3,4,lpw_f2b91797ea,很,other,false,true,true,true
lp:568:word:3,568,3,惊奇,4,6,,惊奇,,,false,false,false
lp:569:word:0,569,0,随后,0,2,,随后,,,false,false,false
lp:569:word:1,569,1,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:569:word:2,569,2,自己,3,5,lpw_fb43354d2a,自己,pronoun,false,false,true,true
lp:569:word:3,569,3,笑了起来,5,9,,笑了起来,,,false,false,false
lp:570:word:0,570,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:570:word:1,570,1,对,1,2,lpw_74570c7270,对,function,false,true,true,true
lp:570:word:2,570,2,我,2,3,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:570:word:3,570,3,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:571:word:0,571,0,我还,1,3,,我还,,,false,false,false
lp:571:word:1,571,1,以为,3,5,,以为,,,false,false,false
lp:571:word:2,571,2,在,5,6,lpw_12404a0b63,在,function,false,true,true,true
lp:571:word:3,571,3,家乡,6,8,,家乡,,,false,false,false
lp:571:word:4,571,4,呢,8,9,lpw_02811cec0b,呢,function|interrogative,false,true,true,true
lp:572:word:0,572,0,可不,0,2,,可不,,,false,false,false
lp:573:word:0,573,0,大家,0,2,,大家,,,false,false,false
lp:573:word:1,573,1,都,2,3,lpw_7eabb36ba1,都,function,false,false,true,true
lp:573:word:2,573,2,知道,3,5,lpw_d7b6472b11,知道,cognition,false,false,true,true
lp:574:word:0,574,0,美国,0,2,,美国,,,false,false,false
lp:574:word:1,574,1,的,2,3,lpw_8af2350cfd,的,function,false,true,true,true
lp:574:word:2,574,2,中午,3,5,,中午,,,false,false,false
lp:575:word:0,575,0,在,0,1,lpw_12404a0b63,在,function,false,true,true,true
lp:575:word:1,575,1,法国,1,3,,法国,,,false,false,false
lp:575:word:2,575,2,正是,3,5,,正是,,,false,false,false
lp:575:word:3,575,3,黄昏,5,7,,黄昏,,,false,false,false
lp:576:word:0,576,0,要是,0,2,lpw_467b2562ed,要是,function,false,false,false,true
lp:576:word:1,576,1,能,2,3,lpw_413c06bcef,能,other,false,false,false,false
lp:576:word:2,576,2,在,3,4,lpw_12404a0b63,在,function,false,true,true,true
lp:576:word:3,576,3,一,4,5,lpw_51a75f4634,一,other,false,false,true,true
lp:576:word:4,576,4,分钟,5,7,lpw_bd957bc497,分钟,time_quantity,false,false,false,false
lp:576:word:5,576,5,内,7,8,,内,,,false,false,false
lp:576:word:6,576,6,赶,8,9,,赶,,,false,false,false
lp:576:word:7,576,7,到,9,10,lpw_b56f36b529,到,other,false,false,false,false
lp:576:word:8,576,8,法国,10,12,,法国,,,false,false,false
lp:577:word:0,577,0,就,0,1,lpw_2f9d9872e5,就,function,false,true,true,true
lp:577:word:1,577,1,可以,1,3,lpw_0ef5c86fab,可以,negation_modality,false,false,false,true
lp:577:word:2,577,2,看到,3,5,lpw_e9c1d16595,看到,other,false,false,false,false
lp:577:word:3,577,3,日,5,6,lpw_85217f7aff,日,other,false,false,false,false
lp:577:word:4,577,4,落,6,7,lpw_e9ce9aefa3,落,other,false,false,false,false
lp:578:word:0,578,0,可惜,0,2,,可惜,,,false,false,false
lp:578:word:1,578,1,法国,2,4,,法国,,,false,false,false
lp:578:word:2,578,2,实在,4,6,,实在,,,false,false,false
lp:578:word:3,578,3,太,6,7,lpw_e7ace7adf2,太,other,false,false,false,true
lp:578:word:4,578,4,远,7,8,lpw_057c8f7842,远,other,false,false,false,false
lp:578:word:5,578,5,了,8,9,lpw_b2dd27e84f,了,function,false,true,true,true
lp:579:word:0,579,0,而,0,1,lpw_08e2725ce1,而,function,false,false,false,true
lp:579:word:1,579,1,在,1,2,lpw_12404a0b63,在,function,false,true,true,true
lp:579:word:2,579,2,你,2,3,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:579:word:3,579,3,那,3,4,lpw_5a2362a202,那,pronoun,false,true,true,true
lp:579:word:4,579,4,小小的,4,7,,小小的,,,false,false,false
lp:579:word:5,579,5,星球,7,9,lpw_62f2d6c1a1,星球,place,false,true,true,true
lp:579:word:6,579,6,上,9,10,lpw_db5ba671d2,上,function,false,true,true,true
lp:580:word:0,580,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:580:word:1,580,1,只要,1,3,,只要,,,false,false,false
lp:580:word:2,580,2,把,3,4,lpw_2442748e41,把,function,false,false,true,true
lp:580:word:3,580,3,椅子,4,6,,椅子,,,false,false,false
lp:580:word:4,580,4,挪动,6,8,,挪动,,,false,false,false
lp:580:word:5,580,5,几,8,9,,几,,,false,false,false
lp:580:word:6,580,6,步,9,10,,步,,,false,false,false
lp:580:word:7,580,7,就,10,11,lpw_2f9d9872e5,就,function,false,true,true,true
lp:580:word:8,580,8,行,11,12,,行,,,false,false,false
lp:580:word:9,580,9,了,12,13,lpw_b2dd27e84f,了,function,false,true,true,true
lp:581:word:0,581,0,那样,0,2,,那样,,,false,false,false
lp:582:word:0,582,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:582:word:1,582,1,就,1,2,lpw_2f9d9872e5,就,function,false,true,true,true
lp:582:word:2,582,2,随时,2,4,,随时,,,false,false,false
lp:582:word:3,582,3,可以,4,6,lpw_0ef5c86fab,可以,negation_modality,false,false,false,true
lp:582:word:4,582,4,看到,6,8,lpw_e9c1d16595,看到,other,false,false,false,false
lp:582:word:5,582,5,你想,8,10,,你想,,,false,false,false
lp:582:word:6,582,6,看,10,11,lpw_61f43315f9,看,perception,false,false,false,true
lp:582:word:7,582,7,的,11,12,lpw_8af2350cfd,的,function,false,true,true,true
lp:582:word:8,582,8,夕阳余晖,12,16,,夕阳余晖,,,false,false,false
lp:583:word:0,583,0,有,1,2,lpw_90ce0f66f0,有,other,false,true,true,true
lp:583:word:1,583,1,一天,2,4,lpw_5448481f38,一天,time_quantity,false,false,false,false
lp:584:word:0,584,0,我,0,1,lpw_b70bb4acc0,我,pronoun,false,true,true,true
lp:584:word:1,584,1,看了,1,3,,看了,,,false,false,false
lp:584:word:2,584,2,四十,3,5,,四十,,,false,false,false
lp:584:word:3,584,3,三次,5,7,,三次,,,false,false,false
lp:584:word:4,584,4,日,7,8,lpw_85217f7aff,日,other,false,false,false,false
lp:584:word:5,584,5,落,8,9,lpw_e9ce9aefa3,落,other,false,false,false,false
lp:585:word:0,585,0,过,0,1,lpw_f777893480,过,other,false,false,true,true
lp:585:word:1,585,1,了一,1,3,,了一,,,false,false,false
lp:585:word:2,585,2,会,3,4,lpw_5ba1e3c0eb,会,negation_modality,false,true,true,true
lp:585:word:3,585,3,儿,4,5,lpw_1ed5efc3dc,儿,other,false,false,false,false
lp:586:word:0,586,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:586:word:1,586,1,又,1,2,lpw_e71ce5deab,又,function,false,true,true,true
lp:586:word:2,586,2,说,2,3,lpw_ccca744613,说,speech,false,true,true,true
lp:587:word:0,587,0,你,1,2,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:587:word:1,587,1,知道,2,4,lpw_d7b6472b11,知道,cognition,false,false,true,true
lp:588:word:0,588,0,一个,0,2,lpw_e1dbc1c99f,一个,function|time_quantity,false,true,true,true
lp:588:word:1,588,1,人,2,3,lpw_50f5d65d57,人,other,false,true,true,true
lp:588:word:2,588,2,感到,3,5,lpw_15c2457566,感到,perception,false,false,false,true
lp:588:word:3,588,3,非常,5,7,lpw_2ccec3b419,非常,other,false,false,false,false
lp:588:word:4,588,4,忧伤,7,9,,忧伤,,,false,false,false
lp:588:word:5,588,5,的,9,10,lpw_8af2350cfd,的,function,false,true,true,true
lp:588:word:6,588,6,时候,10,12,lpw_5484678be4,时候,other,false,false,false,false
lp:589:word:0,589,0,他,0,1,lpw_8b7b91e000,他,pronoun,false,true,true,true
lp:589:word:1,589,1,就,1,2,lpw_2f9d9872e5,就,function,false,true,true,true
lp:589:word:2,589,2,喜欢,2,4,lpw_653b04330b,喜欢,emotion_social,false,false,false,false
lp:589:word:3,589,3,看,4,5,lpw_61f43315f9,看,perception,false,false,false,true
lp:589:word:4,589,4,日,5,6,lpw_85217f7aff,日,other,false,false,false,false
lp:589:word:5,589,5,落,6,7,lpw_e9ce9aefa3,落,other,false,false,false,false
lp:590:word:0,590,0,这么,1,3,lpw_7677ca84c6,这么,other,false,false,false,true
lp:590:word:1,590,1,说,3,4,lpw_ccca744613,说,speech,false,true,true,true
lp:591:word:0,591,0,看,0,1,lpw_61f43315f9,看,perception,false,false,false,true
lp:591:word:1,591,1,四十,1,3,,四十,,,false,false,false
lp:591:word:2,591,2,三次,3,5,,三次,,,false,false,false
lp:591:word:3,591,3,的,5,6,lpw_8af2350cfd,的,function,false,true,true,true
lp:591:word:4,591,4,那天,6,8,,那天,,,false,false,false
lp:592:word:0,592,0,你,0,1,lpw_a0c7716669,你,pronoun,false,true,true,true
lp:592:word:1,592,1,感到,1,3,lpw_15c2457566,感到,perception,false,false,false,true
lp:592:word:2,592,2,非常,3,5,lpw_2ccec3b419,非常,other,false,false,false,false
lp:592:word:3,592,3,忧伤,5,7,,忧伤,,,false,false,false
lp:592:word:4,592,4,啰,7,8,,啰,,,false,false,false
lp:593:word:0,593,0,但是,0,2,lpw_8cb1f721c8,但是,other,false,false,false,false
lp:593:word:1,593,1,小王子,2,5,lpw_87f2a033cf,小王子,narrative_character,false,true,true,true
